Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1096,Horses,2001,2001,Head,9,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1096,Horses,2003,2003,Head,4,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1096,Horses,2005,2005,Head,0,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1096,Horses,2006,2006,Head,1,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1096,Horses,2010,2010,Head,1,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1034,Pigs,1994,1994,Head,23670,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1034,Pigs,1996,1996,Head,3886,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5608,Import Quantity,1034,Pigs,1998,1998,Head,4800,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1034,Pigs,1999,1999,Head,1911,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1034,Pigs,2000,2000,Head,339,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1034,Pigs,2001,2001,Head,614,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1034,Pigs,2002,2002,Head,213,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1034,Pigs,2003,2003,Head,250,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1034,Pigs,2004,2004,Head,547,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1034,Pigs,2005,2005,Head,472,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,1034,Pigs,2007,2007,Head,549,*,Unofficial figure
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,976,Sheep,1992,1992,Head,144,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,976,Sheep,1994,1994,Head,50,,Official data
TM,Detailed trade matrix,44,Colombia,236,Venezuela (Bolivarian Republic of),5908,Export Quantity,976,Sheep,1998,1998,Head,60,,Official data
TM,Detailed trade matrix,58,Ecuador,9,Argentina,5608,Import Quantity,1096,Horses,1988,1988,Head,28,,Official data
TM,Detailed trade matrix,58,Ecuador,9,Argentina,5608,Import Quantity,1096,Horses,1989,1989,Head,11,,Official data
TM,Detailed trade matrix,58,Ecuador,9,Argentina,5608,Import Quantity,1096,Horses,1991,1991,Head,6,,Official data
TM,Detailed trade matrix,58,Ecuador,9,Argentina,5608,Import Quantity,1096,Horses,1992,1992,Head,0,,Official data
TM,Detailed trade matrix,58,Ecuador,9,Argentina,5608,Import Quantity,1096,Horses,1994,1994,Head,32,,Official data
TM,Detailed trade matrix,58,Ecuador,9,Argentina,5608,Import Quantity,1096,Horses,1995,1995,Head,69,*,Unofficial figure
TM,Detailed trade matrix,58,Ecuador,9,Argentina,5608,Import Quantity,1096,Horses,1996,1996,Head,89,,Official data
TM,Detailed trade matrix,58,Ecuador,9,Argentina,5608,Import Quantity,1096,Horses,1997,1997,Head,54,,Official data
TM,Detailed trade matrix,58,Ecuador,9,Argentina,5608,Import Quantity,1096,Horses,1998,1998,Head,15,,Official data
TM,Detailed trade matrix,58,Ecuador,9,Argentina,5608,Import Quantity,1096,Horses,1999,1999,Head,15,,Official data
TM,Detailed trade matrix,58,Ecuador,9,Argentina,5608,Import Quantity,1096,Horses,2000,2000,Head,33,,Official data
TM,Detailed trade matrix,58,Ecuador,9,Argentina,5608,Import Quantity,1096,Horses,2001,2001,Head,28,,Official data
TM,Detailed trade matrix,58,Ecuador,9,Argentina,5608,Import Quantity,1096,Horses,2002,2002,Head,159,,Official data
TM,Detailed trade matrix,58,Ecuador,9,Argentina,5608,Import Quantity,1096,Horses,2003,2003,Head,40,,Official data
TM,Detailed trade matrix,58,Ecuador,9,Argentina,5608,Import Quantity,1096,Horses,2004,2004,Head,38,,Official data
TM,Detailed trade matrix,58,Ecuador,9,Argentina,5608,Import Quantity,1096,Horses,2005,2005,Head,214,,Official data
TM,Detailed trade matrix,58,Ecuador,9,Argentina,5608,Import Quantity,1096,Horses,2006,2006,Head,61,,Official data
TM,Detailed trade matrix,58,Ecuador,9,Argentina,5608,Import Quantity,1096,Horses,2007,2007,Head,30,*,Unofficial figure
TM,Detailed trade matrix,58,Ecuador,9,Argentina,5608,Import Quantity,1096,Horses,2008,2008,Head,60,,Official data
TM,Detailed trade matrix,58,Ecuador,9,Argentina,5608,Import Quantity,1096,Horses,2009,2009,Head,101,,Official data
TM,Detailed trade matrix,58,Ecuador,9,Argentina,5608,Import Quantity,1096,Horses,2010,2010,Head,35,,Official data
TM,Detailed trade matrix,58,Ecuador,9,Argentina,5608,Import Quantity,1096,Horses,2011,2011,Head,84,,Official data
TM,Detailed trade matrix,58,Ecuador,9,Argentina,5608,Import Quantity,1096,Horses,2013,2013,Head,30,,Official data
TM,Detailed trade matrix,58,Ecuador,9,Argentina,5908,Export Quantity,1096,Horses,1997,1997,Head,12,,Official data
TM,Detailed trade matrix,58,Ecuador,9,Argentina,5908,Export Quantity,1096,Horses,2005,2005,Head,5,,Official data
TM,Detailed trade matrix,58,Ecuador,9,Argentina,5908,Export Quantity,1096,Horses,2006,2006,Head,11,,Official data
TM,Detailed trade matrix,58,Ecuador,19,Bolivia (Plurinational State of),5608,Import Quantity,866,Cattle,2004,2004,Head,100,,Official data
TM,Detailed trade matrix,58,Ecuador,21,Brazil,5608,Import Quantity,866,Cattle,1989,1989,Head,50,,Official data
TM,Detailed trade matrix,58,Ecuador,21,Brazil,5608,Import Quantity,866,Cattle,1990,1990,Head,30,,Official data
TM,Detailed trade matrix,58,Ecuador,21,Brazil,5608,Import Quantity,866,Cattle,1991,1991,Head,65,,Official data
TM,Detailed trade matrix,58,Ecuador,21,Brazil,5608,Import Quantity,866,Cattle,1997,1997,Head,101,,Official data
TM,Detailed trade matrix,58,Ecuador,21,Brazil,5608,Import Quantity,866,Cattle,2008,2008,Head,64,*,Unofficial figure
TM,Detailed trade matrix,58,Ecuador,21,Brazil,5608,Import Quantity,1096,Horses,1997,1997,Head,4,,Official data
TM,Detailed trade matrix,58,Ecuador,21,Brazil,5608,Import Quantity,1096,Horses,2000,2000,Head,1,,Official data
TM,Detailed trade matrix,58,Ecuador,21,Brazil,5608,Import Quantity,1096,Horses,2001,2001,Head,4,,Official data
TM,Detailed trade matrix,58,Ecuador,21,Brazil,5608,Import Quantity,1096,Horses,2004,2004,Head,16,,Official data
TM,Detailed trade matrix,58,Ecuador,21,Brazil,5608,Import Quantity,1096,Horses,2005,2005,Head,8,,Official data
TM,Detailed trade matrix,58,Ecuador,21,Brazil,5608,Import Quantity,1096,Horses,2006,2006,Head,3,,Official data
TM,Detailed trade matrix,58,Ecuador,21,Brazil,5608,Import Quantity,1096,Horses,2007,2007,Head,5,*,Unofficial figure
TM,Detailed trade matrix,58,Ecuador,21,Brazil,5908,Export Quantity,1096,Horses,2003,2003,Head,1,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5908,Export Quantity,1157,"Camelids, other",2013,2013,Head,0,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1016,Goats,2001,2001,Head,59,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1016,Goats,2004,2004,Head,33,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1096,Horses,1987,1987,Head,28,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1096,Horses,1989,1989,Head,12,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1096,Horses,1990,1990,Head,16,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1096,Horses,1991,1991,Head,11,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1096,Horses,1992,1992,Head,5,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1096,Horses,1994,1994,Head,21,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1096,Horses,1995,1995,Head,49,*,Unofficial figure
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1096,Horses,1996,1996,Head,13,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1096,Horses,1997,1997,Head,53,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1096,Horses,1998,1998,Head,30,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1096,Horses,1999,1999,Head,4,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1096,Horses,2000,2000,Head,2,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1096,Horses,2002,2002,Head,15,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1096,Horses,2003,2003,Head,1,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1096,Horses,2004,2004,Head,13,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1096,Horses,2006,2006,Head,0,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1096,Horses,2007,2007,Head,5,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1096,Horses,2008,2008,Head,40,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1096,Horses,2009,2009,Head,35,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1096,Horses,2010,2010,Head,9,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1096,Horses,2011,2011,Head,19,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1096,Horses,2012,2012,Head,5,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1096,Horses,2013,2013,Head,10,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1034,Pigs,1992,1992,Head,165,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1034,Pigs,1994,1994,Head,17,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1034,Pigs,1995,1995,Head,60,*,Unofficial figure
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1034,Pigs,1996,1996,Head,426,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1034,Pigs,1997,1997,Head,220,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1034,Pigs,1998,1998,Head,227,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1034,Pigs,1999,1999,Head,9,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1034,Pigs,2000,2000,Head,70,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1034,Pigs,2001,2001,Head,825,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1034,Pigs,2002,2002,Head,1224,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1034,Pigs,2003,2003,Head,810,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1034,Pigs,2004,2004,Head,419,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1034,Pigs,2005,2005,Head,590,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1034,Pigs,2008,2008,Head,151,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1034,Pigs,2009,2009,Head,281,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1034,Pigs,2010,2010,Head,336,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1034,Pigs,2011,2011,Head,91,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1034,Pigs,2012,2012,Head,121,,Official data
TM,Detailed trade matrix,58,Ecuador,40,Chile,5608,Import Quantity,1034,Pigs,2013,2013,Head,240,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5608,Import Quantity,866,Cattle,2001,2001,Head,2,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5608,Import Quantity,866,Cattle,2003,2003,Head,12,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5608,Import Quantity,866,Cattle,2004,2004,Head,95,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5608,Import Quantity,866,Cattle,2005,2005,Head,49,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5608,Import Quantity,866,Cattle,2007,2007,Head,11,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5608,Import Quantity,866,Cattle,2011,2011,Head,12,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5908,Export Quantity,866,Cattle,1994,1994,Head,25,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5908,Export Quantity,866,Cattle,1996,1996,Head,161,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5908,Export Quantity,866,Cattle,1997,1997,Head,484,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5908,Export Quantity,866,Cattle,1998,1998,Head,1283,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5608,Import Quantity,1096,Horses,1987,1987,Head,104,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5608,Import Quantity,1096,Horses,1988,1988,Head,39,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5608,Import Quantity,1096,Horses,1991,1991,Head,19,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5608,Import Quantity,1096,Horses,1994,1994,Head,17,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5608,Import Quantity,1096,Horses,1995,1995,Head,15,*,Unofficial figure
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5608,Import Quantity,1096,Horses,1997,1997,Head,6,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5608,Import Quantity,1096,Horses,1998,1998,Head,4,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5608,Import Quantity,1096,Horses,1999,1999,Head,10,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5608,Import Quantity,1096,Horses,2000,2000,Head,10,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5608,Import Quantity,1096,Horses,2001,2001,Head,23,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5608,Import Quantity,1096,Horses,2002,2002,Head,12,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5608,Import Quantity,1096,Horses,2003,2003,Head,5,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5608,Import Quantity,1096,Horses,2004,2004,Head,8,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5608,Import Quantity,1096,Horses,2005,2005,Head,9,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5608,Import Quantity,1096,Horses,2006,2006,Head,6,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5608,Import Quantity,1096,Horses,2008,2008,Head,2,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5608,Import Quantity,1096,Horses,2009,2009,Head,20,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5608,Import Quantity,1096,Horses,2010,2010,Head,10,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5608,Import Quantity,1096,Horses,2011,2011,Head,12,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5908,Export Quantity,1096,Horses,1990,1990,Head,2,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5908,Export Quantity,1096,Horses,1994,1994,Head,7,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5908,Export Quantity,1096,Horses,1995,1995,Head,44,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5908,Export Quantity,1096,Horses,1997,1997,Head,10,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5908,Export Quantity,1096,Horses,1999,1999,Head,1,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5908,Export Quantity,1096,Horses,2000,2000,Head,1,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5908,Export Quantity,1096,Horses,2003,2003,Head,6,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5908,Export Quantity,1096,Horses,2005,2005,Head,29,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5908,Export Quantity,1096,Horses,2006,2006,Head,20,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5908,Export Quantity,1096,Horses,2007,2007,Head,3,*,Unofficial figure
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5908,Export Quantity,1096,Horses,2011,2011,Head,2,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5608,Import Quantity,1034,Pigs,1994,1994,Head,7697,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5608,Import Quantity,1034,Pigs,1995,1995,Head,3132,*,Unofficial figure
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5608,Import Quantity,1034,Pigs,1996,1996,Head,27,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5608,Import Quantity,1034,Pigs,1997,1997,Head,7,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5608,Import Quantity,1034,Pigs,1998,1998,Head,681,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5608,Import Quantity,1034,Pigs,2005,2005,Head,943,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5608,Import Quantity,1034,Pigs,2006,2006,Head,200,,Official data
TM,Detailed trade matrix,58,Ecuador,44,Colombia,5608,Import Quantity,1034,Pigs,2007,2007,Head,1000,*,Unofficial figure
TM,Detailed trade matrix,58,Ecuador,170,Peru,5608,Import Quantity,1157,"Camelids, other",2013,2013,Head,258,*,Unofficial figure
TM,Detailed trade matrix,58,Ecuador,170,Peru,5908,Export Quantity,866,Cattle,1992,1992,Head,1,,Official data
TM,Detailed trade matrix,58,Ecuador,170,Peru,5908,Export Quantity,866,Cattle,1994,1994,Head,4675,,Official data
TM,Detailed trade matrix,58,Ecuador,170,Peru,5908,Export Quantity,866,Cattle,1995,1995,Head,1776,,Official data
TM,Detailed trade matrix,58,Ecuador,170,Peru,5908,Export Quantity,866,Cattle,1996,1996,Head,3835,,Official data
TM,Detailed trade matrix,58,Ecuador,170,Peru,5908,Export Quantity,866,Cattle,1997,1997,Head,1523,,Official data
TM,Detailed trade matrix,58,Ecuador,170,Peru,5908,Export Quantity,866,Cattle,2000,2000,Head,264,,Official data
TM,Detailed trade matrix,58,Ecuador,170,Peru,5908,Export Quantity,866,Cattle,2001,2001,Head,45,,Official data
TM,Detailed trade matrix,58,Ecuador,170,Peru,5608,Import Quantity,1096,Horses,1987,1987,Head,4,,Official data
